cust,date,tpv,cnt
2214658672616489920,21-07-2013,361.1,2
1678346959800121243,13-04-2015,25.0,1
1375478769887985105,06-12-2014,10.7,1
2019135677504240728,18-08-2013,0.0,0
1395550474973806711,26-06-2015,0.0,0
1585834410480858207,23-07-2015,46.6,1
1991782673627123856,03-05-2014,7.5,1
2217602500260820517,15-09-2013,51.2,2
1297154043543554431,15-12-2013,9.0,1
1183579648957554153,06-05-2015,94.5,2
1996506746826563312,03-10-2013,-2.5,0
1978922429276924489,22-10-2013,178.6,1
1439699701937736110,02-11-2014,24.6,1
2294258814099447167,08-07-2013,10.0,1
1983345665131473391,13-10-2014,2.6,1
1554479694583629155,18-12-2014,80.2,2
1355993879754268192,04-03-2014,40.0,1
1495472753737342484,05-11-2013,0.0,0
1261828691135588164,19-11-2014,5.6,1
2180963244079676459,29-05-2015,1.0,1
2163072528883080942,26-02-2014,5.0,1
1190909362408309111,31-05-2014,105.0,1
1375817001538209982,12-02-2015,20.5,1
1730759388727549149,12-07-2014,10.0,1
1199828580633375296,15-07-2013,20.0,1
1680142608682722804,03-03-2014,2.8,1
2064366658426096807,21-07-2013,0.0,1
2209612952909696592,19-06-2015,7.0,1
1348155065623714737,30-11-2013,500.0,1
1626167971543788227,09-03-2014,24.7,1
1794420703511990866,28-09-2013,54.0,1
1867049068433686175,26-03-2015,9.0,1
1584900012683597855,11-08-2014,0.0,0
2073397684433881864,12-09-2013,77.9,1
1754247995051557656,20-01-2014,8.2,1
1956174349053612636,30-06-2014,70.0,4
1698964591577806454,10-08-2015,102.1,1
1605749667478381043,05-07-2013,14.0,1
2215134047523060492,08-10-2013,5.0,1
2046759401710504633,19-07-2015,235.7,1
2148251114878174727,07-09-2015,2.0,1
1656181320183923554,05-06-2015,24.5,1
2111634042686349774,05-08-2014,6.0,1
1678180019584736652,21-04-2014,150.0,1
2279594023986188971,11-08-2013,287.0,3
1757613554341446166,30-07-2013,16.5,1
1821015001715905629,21-12-2014,0.0,0
1529114919662122971,11-02-2014,84.0,1
1669198444727578535,15-09-2015,15.9,1
2252137579451135922,07-07-2014,100.0,1
1704523665540122786,03-07-2014,10.0,1
1232871742806122212,09-03-2015,137.4,1
2046375340838920815,20-01-2015,40.0,1
2053480620912843964,19-08-2013,0.0,0
1821015001715905629,30-05-2014,99.0,1
2278830693632877382,05-06-2015,68.5,2
2016415411623542865,10-07-2013,23.4,1
1875722612986588933,29-06-2015,200.0,1
1455866859995707870,21-04-2015,25.8,1
1366285844932009833,12-10-2013,30.9,1
2177453286756311989,02-03-2015,69.5,1
1577141324904956322,29-05-2015,0.0,0
1580694718409981657,13-02-2015,5.0,1
1635930276595183849,20-05-2015,28.7,1
1438443527517051587,26-04-2015,12.8,2
1340883374786937703,09-12-2013,100.0,2
1934724733851730390,01-10-2013,18.2,1
1508654867818076457,08-11-2014,22.0,2
1236377371112560596,02-08-2013,80.4,4
1660420608478869237,17-11-2014,99.5,1
2265103624525695356,02-07-2013,22.5,1
1474754338151466101,26-11-2014,5.2,1
1660420608478869237,07-09-2013,37.7,1
1866060926660838814,01-07-2015,18.0,5
2284006645564259146,03-06-2015,42.4,3
1692072212536048853,16-08-2013,190.3,1
1554004799561260902,26-03-2015,99.0,1
2092274126105027450,12-07-2013,280.0,1
1406709223306880273,10-07-2013,38.0,1
1454875310077530690,10-02-2014,20.0,1
1870038524637938325,15-09-2014,5.0,1
1744212049630426474,27-08-2014,35.0,1
1434799739777781101,19-06-2015,59.2,1
1975584729538778211,11-06-2015,5.3,1
2055291339225304573,17-12-2013,19.0,1
1960332310437717767,05-02-2014,26.9,1
1191514960706514078,26-06-2015,13.9,1
1186019583800461332,24-02-2014,2.8,1
2266730327487311075,22-10-2013,44.9,3
1321588555200684468,30-12-2013,23.0,1
1962211823629567020,19-04-2015,35.0,1
1175536480498663601,15-07-2013,6.8,1
1653489760659361402,12-01-2014,43.0,2
1634759258156584391,16-01-2015,2.0,1
2201175242835297333,12-01-2015,13.7,1
1415172040320607276,31-12-2013,380.3,1
1746141016523109041,03-04-2015,8.0,1
2139876192167025454,28-08-2013,8.7,2
1232471143852285648,02-09-2013,34.0,1
1472202676383512644,13-06-2015,1.0,1
1548470290533160407,16-06-2014,83.0,2
1679850672099339467,27-09-2013,8.0,1
1194342682023550591,03-04-2014,9.2,1
1358876528299125478,31-01-2015,18.9,1
1794630945855845953,25-07-2013,84.0,3
2049924140037621675,09-08-2015,25.0,1
1979219604365670013,20-02-2014,181.7,5
1386375999571650728,06-08-2014,5.3,1
1501544449234937737,28-07-2013,47.1,1
1232871742806122212,29-09-2015,10.0,1
2287871402789308495,02-02-2014,139.1,1
1403788721654878228,25-09-2013,63.0,1
1556496162211327246,19-09-2015,97.2,1
1227833685278163067,24-05-2014,43.5,1
2220488315194982155,04-11-2014,6.3,1
1962420115245833707,30-07-2015,11.0,1
1532717260590268812,09-03-2014,1120.8,1
1730521281471550424,16-11-2014,6.0,1
1373134964517802337,14-07-2014,46.6,3
2145723326059566596,15-08-2015,7.9,1
1875722612986588933,18-09-2014,315.0,1
2129249088632790331,25-05-2015,21.5,1
1376249126892624421,02-01-2014,229.4,1
1626339619691866578,27-08-2015,60.0,2
2025674050823109767,22-06-2015,75.9,1
1800124874022475855,19-07-2015,5.0,1
1310473607208550190,27-07-2014,24.8,1
2301861060115692816,30-03-2015,0.0,0
1732564883488927004,04-07-2013,4.0,1
1375817001538209982,06-02-2014,14.5,1
1918779577023378136,25-12-2013,36.5,2
1728207915371595752,08-07-2013,8.0,1
1395550474973806711,27-06-2014,95.9,1
2101036905786389833,12-11-2013,35.0,1
1219907739220633242,30-07-2015,10.8,1
1609269422344471390,11-01-2015,2.5,1
1438183372156702516,09-08-2014,57.6,1
1640847452888906817,26-07-2015,48.0,1
1684080183476170793,15-06-2015,150.0,1
1587740027340117162,12-02-2015,7.0,1
1471646813713748285,08-07-2013,43.0,1
1569643582988328759,29-07-2013,151.0,1
2298972700633440237,27-12-2014,-9.6,0
1890855118483143076,18-09-2014,4.0,2
1814393415231932656,24-02-2015,16.0,1
1249549162389018614,08-07-2015,48.0,1
2219356063388308455,08-07-2013,325.0,1
2016208448992217797,02-01-2014,450.0,1
2235261686771737668,30-08-2014,10.0,1
1754247995051557656,23-06-2014,88.5,1
1963492614130713340,04-03-2014,46.9,1
1800567589098424240,14-06-2014,42.2,1
1983723405319249341,07-08-2015,125.0,1
1770703950408759046,09-02-2014,63.8,2
1550570635437971252,02-08-2014,64.2,1
1827920147092312423,02-04-2014,1.5,1
1560307555038914869,25-12-2013,134.5,1
2028709251256136992,11-08-2014,130.0,1
1509420181259176089,30-10-2014,122.0,1
1678789523986879412,18-07-2013,65.0,1
2102103419766157210,13-09-2014,90.3,1
1532932074678705030,29-10-2014,50.0,1
1683440192891031106,27-10-2013,91.5,1
2288179879800572943,13-07-2013,38.4,1
1238934357146170383,16-04-2015,62.7,1
1663929876528992365,20-11-2013,-32.5,0
1939190244944247378,31-07-2013,92.7,2
1161161850100630446,03-01-2014,350.0,1
1160955643568286656,27-07-2013,80.0,1
1912874720258882596,26-01-2015,355.0,1
1691131761176157669,25-03-2014,0.0,0
2175837143860872941,09-07-2013,30.0,1
1173702594387384186,10-11-2014,260.0,1
2175855902038953371,09-01-2014,0.0,0
1414967998089084725,22-12-2014,46.6,1
1817005182753868299,14-07-2013,0.0,0
1910113691944466945,20-07-2014,48.7,1
2230608886687888095,15-01-2014,0.0,0
1587740027340117162,19-01-2015,43.4,1
2215682479866206917,10-08-2014,210.0,1
1880301821588641842,03-04-2014,35.0,1
2043210005120182219,11-02-2015,20.2,2
1155728931055093701,17-10-2013,356.0,1
1984927532486472714,16-08-2015,38.9,1
1816272763545813736,02-01-2014,147.0,1
2013429220586037843,30-05-2014,350.1,2
2164630411494144299,20-09-2014,20.9,1
1927531236354468536,14-06-2014,55.6,1
2125442236612866303,09-07-2013,34.0,1
1312873420808791315,26-05-2015,1.4,1
1258487148695974190,20-09-2015,107.6,3
1364612000148442157,15-10-2014,20.1,1
2201175242835297333,29-12-2013,20.9,1
1606115452303149003,03-09-2013,20.4,2
1305386185156535414,16-08-2013,3.0,1
2081369063285730335,01-02-2015,79.0,1
1511346592425184536,06-04-2014,21.2,2
1930565156652455052,08-05-2015,55.8,1
1705794164934834666,27-12-2014,145.7,1
1318119094817061389,12-07-2013,20.5,1
1560749760983800452,15-08-2015,87.0,1
2134387510775579259,19-03-2015,9.9,1
1823064895374807606,23-07-2015,23.5,2
2035755363141953246,01-12-2014,330.0,1
1769362758138020467,14-12-2013,4.2,5
1488427082430423636,29-07-2015,8.0,1
1880232284091986703,30-12-2014,16.0,1
1754247995051557656,20-03-2015,27.0,1
1860620485759491277,02-06-2014,25.6,1
1956174349053612636,07-06-2014,270.0,9
1842554573432614220,14-01-2014,60.9,1
2259087556961605701,11-08-2014,197.9,1
1518297932513072772,25-11-2014,160.4,2
1395550474973806711,13-02-2015,14.0,1
2101036905786389833,17-02-2015,37.5,1
1730521281471550424,12-11-2013,57.0,1
1548470290533160407,14-01-2014,6.6,1
1282306076050890267,11-07-2014,12.0,1
1266947023205935185,30-08-2015,15.6,2
1754247995051557656,09-11-2013,45.3,2
1461282284719209476,27-08-2014,20.0,1
1614509395213801953,25-08-2013,44.3,2
1648905352906534794,10-06-2015,100.0,1
1924712917378608253,01-10-2014,141.5,1
2223446201149943444,15-06-2015,54.4,6
2129207743303950822,21-09-2013,31.1,3
1567658229921449994,01-09-2014,37.2,1
1293118148681616163,01-03-2014,8.0,1
1829447110548945619,01-04-2014,15.9,1
1704111845521440147,07-08-2013,100.0,3
1159123279855136078,30-08-2013,201.2,2
1603357579354091019,05-01-2014,6.0,1
2110178376696331944,18-02-2014,21.6,1
1382241133807009613,20-05-2014,17.0,1
1184112855002046747,05-12-2013,68.0,1
2290850069012299553,13-06-2014,-25.6,1
1479008558666586599,29-12-2013,50.0,1
1415004386072458805,17-10-2013,20.9,1
2240235758884569612,18-06-2014,27.7,1
1516808945749832705,09-09-2013,35.0,1
1871369423865111152,13-10-2014,30.0,1
2134922307931789391,13-09-2013,29.0,1
1228328177576975453,27-09-2014,6.4,1
1730521281471550424,20-01-2014,22.0,2
1867002670813705092,25-05-2014,10.0,1
1636958958444844916,27-02-2015,10.0,2
1468968086983574714,19-03-2014,3.6,1
2212722282286225343,21-01-2015,58.4,1
2139876192167025454,05-12-2013,89.0,1
1871345769800116759,30-03-2015,8.0,1
1769362758138020467,08-02-2014,10.0,1
1272155741543849963,31-07-2013,380.5,1
2133226852812573487,10-07-2013,366.0,1
1591956283361998802,08-05-2014,16.7,1
1420695044059909353,19-12-2013,3.2,1
1182383852265367087,10-09-2015,37.9,1
1738446794198433016,12-08-2013,23.5,1
1815499861176089118,18-05-2014,8.2,1
1831465942786475411,14-09-2013,-47.7,1
2179255266888887989,21-07-2013,42.7,1
1721905989187062391,18-08-2015,0.3,1
1328525030549708625,29-08-2015,5.9,1
2130166647331000195,23-08-2015,119.0,1
1612722900435812541,09-07-2015,0.0,0
2074473343276810035,09-11-2014,194.3,2
1369826519628229867,16-11-2014,10.0,1
1658742893529468969,14-07-2015,45.0,1
1398177355928950628,07-07-2014,80.0,1
1509623565506802017,09-09-2014,5.0,1
2253148111897498791,06-07-2014,3.2,1
1163399910900673071,28-10-2013,350.0,1
1744223456860210360,17-05-2015,100.0,1
1962420115245833707,19-12-2014,15.0,1
1988453216258091375,31-12-2013,-114.5,-1
1268585505727210155,18-08-2014,47.7,1
1791231180091533350,24-07-2013,27.5,1
1644436884863035022,10-07-2013,27.2,1
2152627600639768164,07-02-2015,10.0,1
2240613433070386285,08-08-2015,88.4,1
1900114102498937390,16-12-2013,-18.9,0
1716543537850453489,18-12-2013,0.0,0
1663684770487740545,01-12-2014,186.2,1
1404949736275052202,09-07-2013,0.0,0
1348155065623714737,28-07-2013,214.5,1
1350932739623993148,24-04-2014,150.0,1
2081196917185172102,06-05-2014,36.0,3
2209607256722661435,02-11-2013,33.0,1
2108665030971432035,18-10-2013,23.7,1
1828223192283593330,31-07-2013,5.0,1
1585213586243213658,15-09-2013,18.0,1
2220488315194982155,20-02-2014,5.6,1
1605333627067953680,21-09-2014,50.0,1
1357667659712084179,13-05-2015,0.0,0
1215252770595698490,27-06-2015,6.6,1
1518297932513072772,15-04-2014,5.0,1
2128460280489627345,14-01-2015,111.1,1
1267156213540551847,15-08-2013,19.9,2
1395425898919307079,29-07-2013,11.5,1
1375817001538209982,11-01-2015,8.0,1
1261828691135588164,04-08-2014,35.0,2
1641268557790629766,13-07-2013,17.8,1
2102103419766157210,12-10-2013,120.0,1
2087931776272491011,21-02-2015,38.7,2
1412565682514691687,04-08-2015,25.0,1
1705916834110458373,14-04-2015,4.0,1
1572562343357851038,25-04-2014,8.0,1
1791791582702684397,30-01-2014,3.6,1
1580962907870543225,19-05-2015,11.8,1
2145723326059566596,31-03-2014,139.8,1
1971236490106019147,07-10-2013,4.3,1
1676522901090844026,21-04-2014,168.0,1
1275765201983360213,02-03-2015,8.0,1
1801511285922797553,27-09-2014,105.0,1
2010744696545757970,12-07-2013,-60.0,-1
1891074668173215705,03-02-2014,9.5,1
1368345945775617045,01-01-2014,5.0,1
1206782639283421073,21-08-2013,0.8,2
1918258729961113365,31-07-2013,7.0,2
1918595394547502827,20-06-2014,42.5,1
1228328177576975453,30-07-2015,11.9,1
2282212342156300223,17-03-2015,30.5,1
1628895046367670724,22-08-2013,152.3,4
1887346503415728648,06-11-2013,60.0,1
1784638478063390132,13-09-2014,81.0,1
1315088545401583760,01-09-2014,17.5,1
1516808945749832705,13-09-2013,30.0,1
1580962907870543225,25-03-2015,56.0,1
1194466477226332963,13-07-2014,9.5,1
2252991122924225323,23-07-2014,40.0,1
1228783414272844646,02-11-2014,18.5,1
1339067382897286612,08-08-2013,19.0,1
2024564625725440913,04-10-2013,16.9,1
1612477079904016733,01-04-2015,21.0,1
1753534578890947635,15-08-2014,10.0,1
2069341927519951305,11-03-2014,304.7,1
1887667895917619979,04-12-2013,86.9,1
1992996418701957736,12-04-2014,6.9,2
1266947023205935185,28-07-2015,32.1,1
1508654867818076457,26-09-2014,20.3,2
1314757177975699982,21-03-2014,31.0,1
1941922926574468561,25-11-2013,21.8,1
1875722612986588933,17-06-2014,10.0,1
1402709719083875388,23-07-2013,36.0,1
1731736918520263344,05-07-2014,65.0,1
2201175242835297333,06-09-2013,20.7,1
1377999329090695496,29-11-2014,10.0,1
1370124485472501358,21-07-2013,57.5,1
1304274877629582747,02-06-2014,89.9,1
1706665705591188733,30-07-2013,10.3,2
1252763554007551699,04-02-2015,17.0,1
2197186214404312981,17-11-2013,100.0,1
1194466477226332963,16-09-2014,30.5,1
1910113691944466945,26-09-2015,47.9,2
1934577962783964969,17-10-2013,0.0,0
2168657805029601619,13-03-2014,19.5,1
1653714732674105404,13-12-2013,50.0,1
1509420181259176089,21-07-2015,59.2,1
1306253727778048838,21-10-2013,10.0,1
1315537287089648062,05-07-2013,24.0,1
1995437540622078505,22-07-2013,5.0,1
1288189651784680617,31-05-2014,5.0,1
2154582718978906170,28-12-2014,219.0,1
1239411588856225585,23-08-2014,20.0,1
1523464350860283224,28-07-2013,305.0,1
1272155741543849963,23-02-2014,26.0,1
1418689795299277890,02-10-2015,34.0,1
1934724733851730390,08-03-2014,4.0,1
2190165386845877847,15-12-2014,11.0,1
1890529687161754216,23-01-2014,21.2,1
1580962907870543225,15-01-2015,12.0,1
1161828429900927689,24-09-2014,6.0,1
1945606605183540568,17-06-2015,7.7,1
1378148604330392024,16-06-2015,10.0,1
1907099048964785807,16-01-2015,155.0,1
1438443527517051587,03-09-2013,38.1,1
2062317932396003977,08-06-2014,13.3,1
1238934357146170383,05-12-2014,12.0,1
2003054522486608580,05-04-2015,10.0,1
1447086671745817940,03-03-2014,19.8,1
1563552467193845952,24-07-2013,6.2,2
1665043142440280402,03-10-2014,38.5,2
1585834410480858207,30-06-2015,817.8,3
1900293864379410699,27-08-2014,16.7,1
2080925706969447664,19-10-2014,15.4,1
1592755916551464624,20-10-2014,-110.0,-1
1890529687161754216,19-07-2015,15.0,1
1734871087510365049,05-04-2015,45.0,1
1364612000148442157,16-12-2014,95.2,2
1225343110573427661,29-07-2014,53.5,1
1558358218696389480,26-05-2015,5.0,1
1725188680128074377,11-09-2013,30.0,2
1740359854655318837,25-08-2013,4.0,1
1714221316063194978,04-02-2015,1.0,1
1541870450467595108,30-05-2015,32.0,1
1653489760659361402,11-03-2015,10.0,2
2201175242835297333,12-03-2014,31.8,1
1368678214575410097,28-08-2013,25.5,2
1585834410480858207,29-07-2014,27.3,1
1939890922185290044,27-01-2014,8.0,1
1457212932177508865,08-02-2015,10.0,1
2140157994456699012,25-04-2015,187.9,2
2169973196389727574,16-01-2015,12.0,3
1542836930406121350,01-04-2015,45.0,1
1227062156101306791,24-02-2015,36.0,1
1580962907870543225,08-10-2014,5.0,1
2160538805136185479,28-08-2013,0.0,0
1364381816782769927,09-08-2013,28.8,1
1509243246262898067,29-12-2014,4.8,1
1403486932198329490,21-02-2015,18.6,1
1891969446715975556,07-02-2015,65.0,1
1378034649751337722,01-08-2014,31.0,2
2279594023986188971,21-04-2014,59.4,2
1299712226607469831,03-08-2013,65.0,1
1412146482195499098,17-04-2014,11.9,1
2058153929240925231,18-07-2013,40.0,1
1239411588856225585,30-07-2013,19.7,1
2300883098217822035,29-01-2015,507.0,1
1580828109367127988,11-08-2014,42.9,1
1560749760983800452,20-07-2015,3.0,2
2090888097917742051,16-03-2014,24.5,1
2275943578044416183,20-01-2014,34.2,2
1281356876149525656,21-04-2014,39.9,6
1871345769800116759,30-06-2015,8.0,1
1310473607208550190,25-09-2014,8.0,1
1858735641462232572,05-02-2014,254.0,1
1933647829227162326,26-03-2014,20.0,1
1858735641462232572,29-10-2014,133.6,2
1656350335474068898,12-08-2014,25.0,1
1734851034341530337,22-04-2015,120.0,1
1248790829813402408,13-05-2015,10.9,2
1166079271214434722,21-12-2014,36.9,1
1662869129739407346,28-10-2013,28.8,1
1988700625499906233,30-12-2014,90.1,1
1626167971543788227,16-06-2014,45.0,1
1618889968954723997,05-12-2013,8.0,1
1560749760983800452,17-06-2015,25.0,1
1696554337665870142,30-04-2014,0.0,0
1681664367268966900,03-11-2014,-6.0,-1
2168084932409342646,08-02-2015,15.0,1
1662681746161612617,13-05-2014,64.0,4
1978922429276924489,20-06-2015,126.0,1
1592670984560271084,13-05-2014,250.0,1
2092884064500175305,01-12-2014,45.9,1
1307966959506120912,28-07-2013,22.9,1
1610909787344313233,18-06-2014,8.0,1
2079625551452570257,25-07-2015,2.8,1
1796242267953145938,12-07-2015,3.6,1
1460882444872340678,16-11-2013,51.0,1
1432311992928870815,08-02-2015,176.8,3
2090092466848744318,14-07-2015,37.0,1
1457087896095708151,27-10-2013,36.0,2
2211395712181331524,03-10-2013,25.0,1
1859550021523929248,18-11-2014,6.9,1
1887667895917619979,25-08-2013,10.0,1
1239411588856225585,29-11-2014,5.1,3
1586600843109363383,06-10-2013,7.0,1
1553092156247652250,01-09-2013,108.0,1
1460655321468570374,05-06-2014,77.3,1
1627144650756411920,16-08-2015,192.0,1
2147198343385809785,27-05-2015,25.0,1
2106963409839423599,30-11-2014,5.0,1
1169056211771583312,23-12-2013,5.9,1
1468968086983574714,09-11-2013,8.0,1
1171963488597056410,20-08-2013,65.2,1
1553092156247652250,06-08-2014,29.0,1
1445941311443826682,28-09-2013,42.1,2
2070853160647280621,18-01-2015,0.0,0
1348155065623714737,01-10-2014,8.0,1
1974846085508151380,28-11-2013,4.0,1
2208827487881533467,03-07-2013,0.0,0
2219153546161190729,13-06-2014,9.0,1
1271388170384887978,08-04-2014,46.0,1
2139609774925861444,16-08-2014,78.0,1
1992996418701957736,13-05-2014,2.0,1
1503741417993175661,09-09-2014,0.0,1
1830130586314154453,05-08-2014,17.6,2
1517771536074122423,28-06-2014,2.2,1
2257922552780331904,28-07-2013,25.9,1
2218667537628303613,17-03-2014,7.0,1
1460882444872340678,04-11-2013,20.4,1
1316492864082901535,05-07-2013,6.0,1
1838345161778172697,29-06-2015,115.0,1
2294258814099447167,01-04-2014,41.0,1
1222099638127173918,10-03-2014,0.0,0
1495472753737342484,20-08-2014,81.0,1
1275976563514620847,18-07-2013,100.0,1
1228328177576975453,22-08-2014,6.0,1
2079189323876187934,08-08-2014,213.0,1
1770703950408759046,14-09-2015,242.0,1
1327301248423186163,22-04-2014,118.6,2
2040267819987675421,04-09-2014,25.0,2
2175855902038953371,18-10-2013,0.0,0
1620611437691508461,04-08-2014,-2.0,-1
2260278617594376247,11-10-2013,4.8,1
2234621384603633413,19-07-2013,80.0,1
1299004604692910011,19-10-2013,19.6,1
1315088545401583760,18-09-2014,12.0,1
2025294336937505020,30-04-2015,208.7,1
2164497070816967022,17-08-2013,123.5,1
1927174403388170694,27-05-2015,8.2,1
1258487148695974190,07-06-2015,164.3,1
1879118296131974336,16-11-2013,8.2,1
1377294539420732370,29-07-2015,-4.7,0
2186974901409953186,13-11-2013,16.0,1
1306253727778048838,27-08-2015,25.0,1
1606201297509192351,02-02-2015,8.2,2
1758196590248414586,30-08-2015,105.0,1
1541870450467595108,08-09-2015,10.0,1
2286338406289303313,05-07-2013,392.0,2
1368678214575410097,25-08-2013,8.0,1
1598829418213361202,23-12-2013,25.0,1
2127615134719024430,08-10-2013,175.1,19
1705916834110458373,08-05-2014,33.0,1
1395550474973806711,12-12-2013,37.6,1
1399607169552179192,06-07-2013,2.0,1
1160997972657343065,11-03-2014,0.0,0
1678241889598226068,25-09-2013,36.6,1
1976891183586216942,27-10-2013,2.0,1
1754247995051557656,23-08-2014,95.8,2
2169973196389727574,20-01-2015,5.5,1
2232274071035904858,11-07-2013,44.5,1
2257597736002623734,25-01-2014,27.0,1
